##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	221_L8_2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2000000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	30.1635695	32.0	32.0	32.0	27.0	32.0
2	31.121883	32.0	32.0	32.0	27.0	32.0
3	34.841024	37.0	37.0	37.0	32.0	37.0
4	35.6148635	37.0	37.0	37.0	32.0	37.0
5	36.056859	37.0	37.0	37.0	32.0	37.0
6	39.9209415	42.0	42.0	42.0	37.0	42.0
7	38.8784815	42.0	37.0	42.0	32.0	42.0
8	39.4142405	42.0	37.0	42.0	32.0	42.0
9	39.6325525	42.0	42.0	42.0	32.0	42.0
10-11	39.923891999999995	42.0	42.0	42.0	37.0	42.0
12-13	39.762479	42.0	42.0	42.0	34.5	42.0
14-15	40.04940125	42.0	42.0	42.0	37.0	42.0
16-17	40.086025750000005	42.0	42.0	42.0	37.0	42.0
18-19	40.021651500000004	42.0	42.0	42.0	37.0	42.0
20-21	40.0138715	42.0	42.0	42.0	37.0	42.0
22-23	40.093661	42.0	42.0	42.0	37.0	42.0
24-25	39.979949	42.0	42.0	42.0	37.0	42.0
26-27	40.0281585	42.0	42.0	42.0	37.0	42.0
28-29	39.967333249999996	42.0	42.0	42.0	37.0	42.0
30-31	39.8697595	42.0	42.0	42.0	37.0	42.0
32-33	39.8177485	42.0	42.0	42.0	34.5	42.0
34-35	39.8033315	42.0	42.0	42.0	34.5	42.0
36-37	39.70547775	42.0	42.0	42.0	32.0	42.0
38-39	39.7377005	42.0	42.0	42.0	34.5	42.0
40-41	39.81713	42.0	42.0	42.0	37.0	42.0
42-43	39.8199495	42.0	42.0	42.0	34.5	42.0
44-45	39.678087500000004	42.0	42.0	42.0	32.0	42.0
46-47	39.494740500000006	42.0	39.5	42.0	32.0	42.0
48-49	39.38998925	42.0	37.0	42.0	32.0	42.0
50-51	39.47745725	42.0	37.0	42.0	32.0	42.0
52-53	39.419067999999996	42.0	37.0	42.0	32.0	42.0
54-55	39.367960999999994	42.0	37.0	42.0	32.0	42.0
56-57	39.2362765	42.0	37.0	42.0	32.0	42.0
58-59	39.278442999999996	42.0	37.0	42.0	32.0	42.0
60-61	39.211603499999995	42.0	37.0	42.0	32.0	42.0
62-63	39.09901325	42.0	37.0	42.0	32.0	42.0
64-65	39.171896000000004	42.0	37.0	42.0	32.0	42.0
66-67	39.11838375	42.0	37.0	42.0	32.0	42.0
68-69	39.14493775	42.0	37.0	42.0	32.0	42.0
70-71	38.97664525	42.0	37.0	42.0	32.0	42.0
72-73	38.950598	42.0	37.0	42.0	32.0	42.0
74-75	38.92928325	42.0	37.0	42.0	32.0	42.0
76-77	38.14361475	42.0	37.0	42.0	32.0	42.0
78-79	38.407271	42.0	37.0	42.0	32.0	42.0
80-81	38.9505475	42.0	37.0	42.0	32.0	42.0
82-83	38.9103375	42.0	37.0	42.0	32.0	42.0
84-85	38.86186375	42.0	37.0	42.0	32.0	42.0
86-87	38.98192575	42.0	37.0	42.0	32.0	42.0
88-89	38.751999999999995	42.0	37.0	42.0	32.0	42.0
90-91	38.49508125	42.0	37.0	42.0	32.0	42.0
92-93	38.41244925	42.0	37.0	42.0	32.0	42.0
94-95	38.408508	42.0	37.0	42.0	32.0	42.0
96-97	38.4094805	42.0	37.0	42.0	32.0	42.0
98-99	38.396316	42.0	37.0	42.0	32.0	42.0
100	38.2046515	42.0	37.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	6	-0.02763803215415095
1103	7	0.30583177364577807
1103	8	0.11331689635295561
1103	9	0.1521982210076942
1103	10-11	-0.02720118993910603
1103	12-13	-0.08658218663603634
1103	14-15	-0.02927996648809028
1103	16-17	-0.1307718492818708
1103	18-19	0.09088466221195546
1103	20-21	-0.016520986702779794
1103	22-23	-0.05110955442365395
1103	24-25	-0.11210294236624208
1103	26-27	-0.1853981953179371
1103	28-29	-0.1534167646297604
1103	30-31	-0.03545984138496294
1103	32-33	0.04207869888929139
1103	34-35	-0.020116336423079417
1103	36-37	-0.1494095738412824
1103	38-39	-0.1883448738210305
1103	40-41	-0.20689272521912727
1103	42-43	-0.18125485586489987
1103	44-45	-0.0679500695398616
1103	46-47	-0.22989682922516863
1103	48-49	-0.09107382318728696
1103	50-51	-0.1098467831858656
1103	52-53	-0.07686524457665911
1103	54-55	-0.01703875694479251
1103	56-57	-0.12997853294258732
1103	58-59	0.04564862845604978
1103	60-61	-0.11336224412621476
1103	62-63	0.031171725490814595
1103	64-65	-0.15000136118122498
1103	66-67	-0.08357795406733004
1103	68-69	-0.11188260365779712
1103	70-71	-0.10622530050932966
1103	72-73	-0.15211864246717255
1103	74-75	-0.19797027630013986
1103	76-77	-0.11119076655409543
1103	78-79	-0.07782912844371026
1103	80-81	-0.05238920237050593
1103	82-83	-0.11278349256069475
1103	84-85	-0.10541235429853657
1103	86-87	-0.13040999507138196
1103	88-89	-0.2227755594290386
1103	90-91	-0.22281167421461134
1103	92-93	-0.20755736989828222
1103	94-95	-0.08146367472285476
1103	96-97	0.025424923370607644
1103	98-99	-0.1594197912315849
1103	100	-0.0034307611129307247
1104	1	0.2834453423633896
1104	2	0.06350769819335156
1104	3	0.2689918198700312
1104	4	0.17059710730183042
1104	5	0.10706869156371823
1104	6	0.2293501084677203
1104	7	0.3196811771037247
1104	8	0.21372762699987646
1104	9	0.13219607608386497
1104	10-11	-0.014074395889224434
1104	12-13	0.18017475118535486
1104	14-15	0.16894355290727958
1104	16-17	0.032339572468615074
1104	18-19	0.12216892525998446
1104	20-21	0.19130329359681753
1104	22-23	0.10413997059378488
1104	24-25	0.07858763248525946
1104	26-27	0.2373293648146202
1104	28-29	0.14482877363607827
1104	30-31	0.145270788443284
1104	32-33	0.17229324978951865
1104	34-35	0.15663230600117828
1104	36-37	0.24034904144312463
1104	38-39	0.164707372991856
1104	40-41	0.11106854176490799
1104	42-43	0.09705390535147984
1104	44-45	0.1336218043877082
1104	46-47	0.09181128620446088
1104	48-49	0.2196996652434109
1104	50-51	0.035905420940871124
1104	52-53	0.16618738492544338
1104	54-55	0.1627939928522295
1104	56-57	0.18775204857050198
1104	58-59	0.11765347302183216
1104	60-61	0.09989886917625057
1104	62-63	0.17468347847719912
1104	64-65	0.16077181654104322
1104	66-67	0.23101864101366942
1104	68-69	0.06788336971997921
1104	70-71	0.21020110827763716
1104	72-73	0.1558248204062025
1104	74-75	0.16420901499361662
1104	76-77	0.2979633768799985
1104	78-79	0.30454545966695434
1104	80-81	0.22103194441389462
1104	82-83	0.15316847740581352
1104	84-85	0.23083978952487882
1104	86-87	0.18770976945926776
1104	88-89	0.10433140489836745
1104	90-91	0.17900614614610078
1104	92-93	0.07945892246053887
1104	94-95	0.07850917764626075
1104	96-97	0.10267881394500478
1104	98-99	-0.03244222142821229
1104	100	-0.07354374350006054
1105	1	0.27429707054206176
1105	2	-0.06777643300415903
1105	3	0.06438543993834145
1105	4	0.06482032061090592
1105	5	-0.002435208757354701
1105	6	-0.13273847280686368
1105	7	0.23853040387275826
1105	8	0.14105074584997368
1105	9	0.06429270519991093
1105	10-11	0.05049648473107737
1105	12-13	0.08133104574366712
1105	14-15	0.07829003403698209
1105	16-17	0.0743525482098022
1105	18-19	0.017317739325655168
1105	20-21	0.05410383877658376
1105	22-23	0.036357659901291584
1105	24-25	0.07072324444444433
1105	26-27	0.09076955609957338
1105	28-29	-0.0801225594828594
1105	30-31	-0.022193512119493164
1105	32-33	-0.009830253662883592
1105	34-35	-0.021562247734074447
1105	36-37	0.07804892019428422
1105	38-39	-0.047290695849582676
1105	40-41	-0.05947419316677838
1105	42-43	-0.01870627102501743
1105	44-45	-0.036719306943290064
1105	46-47	-0.0475613179928942
1105	48-49	0.03010115751511222
1105	50-51	-0.03759050685217602
1105	52-53	-0.007803634946775162
1105	54-55	0.03278426128991896
1105	56-57	0.016238857539221385
1105	58-59	-0.0034549683743563264
1105	60-61	0.056455917538585254
1105	62-63	-0.07031807376124988
1105	64-65	-0.0755869688212556
1105	66-67	-0.028559482850532447
1105	68-69	0.08152597588392041
1105	70-71	0.028242939909262077
1105	72-73	0.15486646047882147
1105	74-75	0.06511553447906238
1105	76-77	0.013269329033199995
1105	78-79	0.10904908847197703
1105	80-81	2.3529403574684693E-4
1105	82-83	0.03094686684474368
1105	84-85	0.1336397382918335
1105	86-87	0.1273027758650258
1105	88-89	0.14613931579707184
1105	90-91	0.07397231526690717
1105	92-93	0.009343325447744633
1105	94-95	-0.02123221510576201
1105	96-97	0.007595359633540966
1105	98-99	0.0462698048961272
1105	100	-0.04646275643457898
1106	1	0.16569268149084593
1106	2	-0.043662777629503324
1106	3	-0.017462935957652803
1106	4	-0.12111134645660826
1106	5	-0.14312998595283943
1106	6	-0.24832657243236866
1106	7	-0.14850574668310657
1106	8	-0.1854452488353857
1106	9	-0.060875837661150456
1106	10-11	-0.13900491121769676
1106	12-13	-0.1915166243458799
1106	14-15	-0.021026664296066144
1106	16-17	-0.13415853601678407
1106	18-19	-0.020795731240227155
1106	20-21	-0.038343601694251106
1106	22-23	-0.041028999394931986
1106	24-25	-0.012881381414452164
1106	26-27	-0.005036695853959827
1106	28-29	0.019386621121924463
1106	30-31	-0.01022487774617531
1106	32-33	0.09769324740663876
1106	34-35	-6.251737052096473E-4
1106	36-37	-0.03682542913178111
1106	38-39	-0.06765709716653134
1106	40-41	-0.13861832415595643
1106	42-43	-0.3170770206820137
1106	44-45	-0.3323667631021934
1106	46-47	-0.025546537679353776
1106	48-49	0.05415654416403015
1106	50-51	-0.1078854702330787
1106	52-53	-0.07888593316888404
1106	54-55	-0.33746399769015056
1106	56-57	-0.18839162729182135
1106	58-59	-0.023904681283909213
1106	60-61	-0.05802724941781179
1106	62-63	-0.032430456893798976
1106	64-65	-0.22306233746946447
1106	66-67	-0.21661643514392637
1106	68-69	-0.1240223297579206
1106	70-71	-0.214125003366199
1106	72-73	-0.2370777488591287
1106	74-75	-0.23044299012893532
1106	76-77	-0.04448861995589937
1106	78-79	-0.3141699444062951
1106	80-81	-0.38353830176984616
1106	82-83	-0.5293093641579318
1106	84-85	-0.43963355343814214
1106	86-87	-0.3737004984651193
1106	88-89	-0.3846258695459852
1106	90-91	-0.2147885084686294
1106	92-93	-0.31840272264281566
1106	94-95	-0.40128498781382405
1106	96-97	-0.35211853967538076
1106	98-99	-0.43274700726368565
1106	100	-0.5407089953073836
1107	1	0.26812881638095476
1107	2	0.058377335861674595
1107	3	0.20206120959780094
1107	4	0.1695570105639561
1107	5	0.012208086441482635
1107	6	0.14900875967159521
1107	7	0.28651248394626094
1107	8	0.21874971632959728
1107	9	0.15498280946304277
1107	10-11	0.09173801393487224
1107	12-13	0.19100602922786436
1107	14-15	0.23347663933562757
1107	16-17	0.11425680458079057
1107	18-19	0.16253163309932717
1107	20-21	0.1273816095708611
1107	22-23	0.0956507154612396
1107	24-25	0.024586971302035465
1107	26-27	0.10464581783138271
1107	28-29	0.14543966175219936
1107	30-31	0.21270002023941004
1107	32-33	0.1562811673789497
1107	34-35	0.18548772749571896
1107	36-37	0.22592595664831094
1107	38-39	0.09854206266250287
1107	40-41	0.12625049267647626
1107	42-43	0.24761015947337484
1107	44-45	0.24737129907521904
1107	46-47	0.2327053084306101
1107	48-49	0.24036561326674644
1107	50-51	0.1312001151565383
1107	52-53	0.18118319569648378
1107	54-55	0.12107318618603102
1107	56-57	0.14332497312420855
1107	58-59	0.14794375843979424
1107	60-61	0.09862988356413638
1107	62-63	0.19645405566885898
1107	64-65	0.1716958970150415
1107	66-67	-0.046826019051302126
1107	68-69	0.09480589352293123
1107	70-71	0.17194958228532897
1107	72-73	0.2483790038226843
1107	74-75	0.12729253415922415
1107	76-77	0.3912692001664553
1107	78-79	0.2395446666165455
1107	80-81	0.1611758717279912
1107	82-83	0.20751324857760522
1107	84-85	0.19184697236170223
1107	86-87	0.14144116609829638
1107	88-89	0.10788578420543615
1107	90-91	0.10755513804216577
1107	92-93	0.11350395941127545
1107	94-95	-0.07216348359707325
1107	96-97	0.12439811994487115
1107	98-99	0.2610329836135179
1107	100	0.2778220160929834
1108	1	0.2715958077241645
1108	2	0.1562169067152297
1108	3	0.2707047213114535
1108	4	0.23373897867335813
1108	5	0.15510383981501974
1108	6	0.35283881843672305
1108	7	0.46054988881814296
1108	8	0.6134252899589256
1108	9	0.5285363012197593
1108	10-11	0.39891520671488934
1108	12-13	0.32389938882974434
1108	14-15	0.20098104840749897
1108	16-17	0.07040630675020765
1108	18-19	0.16458447912429364
1108	20-21	0.18802221790224394
1108	22-23	0.24526001801629604
1108	24-25	0.24506487226562257
1108	26-27	0.26286574767193116
1108	28-29	0.25129832749489367
1108	30-31	0.18280630000486298
1108	32-33	0.2859498859340732
1108	34-35	0.3106934359701725
1108	36-37	0.32522696166277854
1108	38-39	0.2169244371104213
1108	40-41	0.16880703598983615
1108	42-43	0.28570937781331907
1108	44-45	0.23696936078711417
1108	46-47	0.29828151393851954
1108	48-49	0.2562978350564791
1108	50-51	0.18546866242722615
1108	52-53	0.22427024188028355
1108	54-55	0.17202466421748852
1108	56-57	0.2714684959268254
1108	58-59	0.284734449906324
1108	60-61	0.4116628372581985
1108	62-63	0.2134530084841586
1108	64-65	0.25362128574781195
1108	66-67	0.21800638559398777
1108	68-69	0.14515691976715317
1108	70-71	0.24124989464079505
1108	72-73	0.25360532492910437
1108	74-75	0.3728536707178307
1108	76-77	0.2303333559790488
1108	78-79	0.2990576349287579
1108	80-81	0.26151401708609967
1108	82-83	0.19769442551292826
1108	84-85	0.27292367301633647
1108	86-87	0.17983305697380558
1108	88-89	0.35606962345841
1108	90-91	0.08729431978528623
1108	92-93	0.15357817999311152
1108	94-95	0.2803699167093683
1108	96-97	0.22662593066992542
1108	98-99	0.31557061926459795
1108	100	0.4781424150774285
1109	1	0.07771234034628449
1109	2	0.007668966813373146
1109	3	0.02992833665513217
1109	4	-0.057787830471781376
1109	5	-0.09184574414425128
1109	6	-0.013240662954594029
1109	7	0.18020147525709262
1109	8	-0.05016458989418027
1109	9	-0.04148244661021039
1109	10-11	-2.3670451129476078E-4
1109	12-13	0.07021022390185294
1109	14-15	0.11621639762418567
1109	16-17	0.13368802022981185
1109	18-19	0.16436640404203473
1109	20-21	0.10281565510771173
1109	22-23	0.08642272761182568
1109	24-25	0.0901772687863982
1109	26-27	0.08584237785765225
1109	28-29	0.1107796488070889
1109	30-31	-0.023533680179106398
1109	32-33	-0.05680983845064702
1109	34-35	0.03627736472054721
1109	36-37	0.1211889867273257
1109	38-39	0.1063201259747899
1109	40-41	0.04449153551307461
1109	42-43	-0.05190388672081525
1109	44-45	0.05510815372388578
1109	46-47	0.06778689892506407
1109	48-49	-1.8454730077621662E-4
1109	50-51	-0.03505365114025949
1109	52-53	-0.11366252000370736
1109	54-55	-0.06789842633796894
1109	56-57	-0.057944874137589863
1109	58-59	-0.1701922849680173
1109	60-61	-0.20553232840689617
1109	62-63	-0.09870931386807769
1109	64-65	-0.07044696857703059
1109	66-67	0.13772253421360148
1109	68-69	0.1512147149833325
1109	70-71	-0.06116585103499261
1109	72-73	-0.09285616965223653
1109	74-75	-0.1895146524030764
1109	76-77	-0.19904940157078244
1109	78-79	-0.14313408149430273
1109	80-81	-0.04083673574538693
1109	82-83	0.10949999122873777
1109	84-85	-0.025250203077447964
1109	86-87	-0.17239334222676206
1109	88-89	-0.039080370587029734
1109	90-91	0.0012879320407677142
1109	92-93	0.032549645912325786
1109	94-95	-0.03565831964323962
1109	96-97	0.024855311242696132
1109	98-99	0.03258639681342146
1109	100	-0.029689940433151207
1110	1	-0.006186963310888416
1110	2	0.007526123086503134
1110	3	0.11449385694567837
1110	4	-0.11542742447480947
1110	5	0.029775461256896563
1110	6	0.10785798313327177
1110	7	0.2294797715649608
1110	8	0.1634956870436568
1110	9	0.21702355445350463
1110	10-11	-0.003254060314674234
1110	12-13	-0.006511124366262777
1110	14-15	0.04027958569160717
1110	16-17	0.10790981248737808
1110	18-19	0.08112201388363616
1110	20-21	0.1303577039307413
1110	22-23	0.08384631028591372
1110	24-25	0.12534535947368397
1110	26-27	0.21632500833941748
1110	28-29	0.1026354642785634
1110	30-31	0.13611344932448333
1110	32-33	0.11666430811330031
1110	34-35	0.17915903990437698
1110	36-37	0.16228512113664806
1110	38-39	0.10252227274515491
1110	40-41	0.16637172507564912
1110	42-43	0.16319072603669582
1110	44-45	0.03045250125000365
1110	46-47	0.23430749654880856
1110	48-49	0.10311590408075944
1110	50-51	0.21398340315011666
1110	52-53	0.19697345071995187
1110	54-55	0.21953159883227613
1110	56-57	0.139817790952101
1110	58-59	0.10386982218267349
1110	60-61	0.1305929082325079
1110	62-63	0.11884496558585766
1110	64-65	9.015552393947246E-4
1110	66-67	0.10411729802051184
1110	68-69	0.019895361971272507
1110	70-71	0.19841272742701221
1110	72-73	0.081798675039785
1110	74-75	-0.0798282495916709
1110	76-77	-0.07485729965497256
1110	78-79	0.08099188110272593
1110	80-81	0.05584774977545237
1110	82-83	0.08329575119920918
1110	84-85	0.16843290212433715
1110	86-87	0.08906199243435964
1110	88-89	0.04545193766531952
1110	90-91	0.05255462116260645
1110	92-93	0.216674861165842
1110	94-95	0.2373071509948872
1110	96-97	0.18548441872626853
1110	98-99	0.013341488047444727
1110	100	0.17286368465936164
1111	1	0.01811672153259991
1111	2	0.05727991673576227
1111	3	0.18171180568744916
1111	4	0.03363462887655544
1111	5	0.03699820315002711
1111	6	0.09074712169126542
1111	7	0.020081216074636643
1111	8	-0.06003701413865059
1111	9	-0.050785418028603146
1111	10-11	0.05407586563918443
1111	12-13	0.03958082781493033
1111	14-15	-0.078175521708431
1111	16-17	-0.02680229885864094
1111	18-19	-0.013561090846103241
1111	20-21	0.11257237982948709
1111	22-23	-0.05300938551369683
1111	24-25	0.010532083373298917
1111	26-27	0.045695051081445115
1111	28-29	0.07614084016319111
1111	30-31	-0.06485345207655513
1111	32-33	-0.0018744007640663085
1111	34-35	0.009395519068412739
1111	36-37	0.030821856090241795
1111	38-39	0.18154176984820936
1111	40-41	0.13200147410401541
1111	42-43	0.10906180775931062
1111	44-45	0.047135988843542975
1111	46-47	0.21211910325153838
1111	48-49	0.08797960503146385
1111	50-51	0.25786682491523294
1111	52-53	0.15393074631124648
1111	54-55	0.156431622767073
1111	56-57	-0.09209766132569541
1111	58-59	-0.026735018249972597
1111	60-61	0.09202282480442392
1111	62-63	0.015290041118241504
1111	64-65	0.17441789220660553
1111	66-67	-0.02346188496392898
1111	68-69	-0.18152145858404367
1111	70-71	-0.1389040808357862
1111	72-73	-0.05415038983124276
1111	74-75	-0.04908309027202762
1111	76-77	-0.15087496186041705
1111	78-79	0.017483805974094935
1111	80-81	-0.07028201194795258
1111	82-83	0.08501022010688786
1111	84-85	0.0546178315337329
1111	86-87	0.050383652834007364
1111	88-89	-0.02267953138603218
1111	90-91	0.05293851063154875
1111	92-93	-0.10693577517144348
1111	94-95	0.17926214212693736
1111	96-97	0.041202357250071486
1111	98-99	0.22247952430447526
1111	100	0.11276068609111434
1112	1	0.09010760882794955
1112	2	0.042175643154259035
1112	3	-0.06596255901128245
1112	4	-0.035272779640358465
1112	5	0.0673040356542316
1112	6	-0.03751091576727106
1112	7	0.19508370591148605
1112	8	0.3902841404384745
1112	9	0.2565045688985279
1112	10-11	0.15923547547635053
1112	12-13	0.1639431889463694
1112	14-15	0.10714471943742865
1112	16-17	0.056577809358408615
1112	18-19	0.07549187245262345
1112	20-21	0.11234378628774522
1112	22-23	0.17565242785363466
1112	24-25	0.2009558909280642
1112	26-27	0.1838881268795447
1112	28-29	0.10155571475300462
1112	30-31	0.014574808701198094
1112	32-33	0.1591618231699954
1112	34-35	0.14460110494616885
1112	36-37	-0.015918264855912412
1112	38-39	0.10346653159488994
1112	40-41	0.11759015600304679
1112	42-43	-0.01703983455082181
1112	44-45	-0.08092374563278781
1112	46-47	-0.19895007787205543
1112	48-49	-0.25762904467157455
1112	50-51	-0.11324759561083653
1112	52-53	-0.2675621981688323
1112	54-55	-0.32518334827322803
1112	56-57	-0.19037339774283168
1112	58-59	-0.018358789660361197
1112	60-61	-0.14375563471828912
