##FastQC	0.11.7
>>Basic Statistics	pass
#Measure	Value
Filename	221_L8_1.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	2000000
Sequences flagged as poor quality	0
Sequence length	100
%GC	49
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	31.219309	32.0	32.0	32.0	32.0	32.0
2	31.6429935	32.0	32.0	32.0	32.0	32.0
3	35.686475	37.0	37.0	37.0	32.0	37.0
4	36.139701	37.0	37.0	37.0	32.0	37.0
5	36.398794	37.0	37.0	37.0	37.0	37.0
6	40.4511	42.0	42.0	42.0	37.0	42.0
7	40.544114	42.0	42.0	42.0	37.0	42.0
8	40.794966	42.0	42.0	42.0	37.0	42.0
9	40.866218	42.0	42.0	42.0	37.0	42.0
10-11	40.8800275	42.0	42.0	42.0	37.0	42.0
12-13	40.89161675	42.0	42.0	42.0	37.0	42.0
14-15	40.883773	42.0	42.0	42.0	37.0	42.0
16-17	40.844535	42.0	42.0	42.0	37.0	42.0
18-19	40.827681749999996	42.0	42.0	42.0	37.0	42.0
20-21	40.799558250000004	42.0	42.0	42.0	37.0	42.0
22-23	40.8025515	42.0	42.0	42.0	37.0	42.0
24-25	40.76412525	42.0	42.0	42.0	37.0	42.0
26-27	40.691536	42.0	42.0	42.0	37.0	42.0
28-29	40.649378	42.0	42.0	42.0	37.0	42.0
30-31	40.615992	42.0	42.0	42.0	37.0	42.0
32-33	40.6206435	42.0	42.0	42.0	37.0	42.0
34-35	40.603812500000004	42.0	42.0	42.0	37.0	42.0
36-37	40.5754185	42.0	42.0	42.0	37.0	42.0
38-39	40.525116	42.0	42.0	42.0	37.0	42.0
40-41	40.518385	42.0	42.0	42.0	37.0	42.0
42-43	40.49892025	42.0	42.0	42.0	37.0	42.0
44-45	40.479659	42.0	42.0	42.0	37.0	42.0
46-47	40.43331175	42.0	42.0	42.0	37.0	42.0
48-49	40.3912125	42.0	42.0	42.0	37.0	42.0
50-51	40.38810275	42.0	42.0	42.0	37.0	42.0
52-53	40.349778	42.0	42.0	42.0	37.0	42.0
54-55	40.326116	42.0	42.0	42.0	37.0	42.0
56-57	40.2853205	42.0	42.0	42.0	37.0	42.0
58-59	40.243218999999996	42.0	42.0	42.0	37.0	42.0
60-61	40.188824	42.0	42.0	42.0	37.0	42.0
62-63	40.186338750000004	42.0	42.0	42.0	37.0	42.0
64-65	40.158904	42.0	42.0	42.0	37.0	42.0
66-67	40.08222025	42.0	42.0	42.0	37.0	42.0
68-69	39.99177575	42.0	42.0	42.0	37.0	42.0
70-71	39.97242975	42.0	42.0	42.0	37.0	42.0
72-73	39.90465775	42.0	42.0	42.0	37.0	42.0
74-75	39.862091500000005	42.0	42.0	42.0	37.0	42.0
76-77	39.25429175	42.0	39.5	42.0	34.5	42.0
78-79	39.48785625	42.0	39.5	42.0	32.0	42.0
80-81	39.814522	42.0	42.0	42.0	37.0	42.0
82-83	39.73197125	42.0	42.0	42.0	32.0	42.0
84-85	39.832269249999996	42.0	42.0	42.0	37.0	42.0
86-87	39.811417750000004	42.0	42.0	42.0	37.0	42.0
88-89	39.773322	42.0	42.0	42.0	37.0	42.0
90-91	39.722127	42.0	42.0	42.0	32.0	42.0
92-93	39.627325	42.0	42.0	42.0	32.0	42.0
94-95	39.69624675	42.0	42.0	42.0	32.0	42.0
96-97	39.62663275	42.0	42.0	42.0	32.0	42.0
98-99	39.58102825	42.0	42.0	42.0	32.0	42.0
100	39.524525	42.0	42.0	42.0	32.0	42.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1105	12-13	0.15523031633154716
1105	14-15	0.011026948222450983
1105	16-17	0.05516506889963324
1105	18-19	0.040427004845255965
1105	20-21	0.05550695018001761
1105	22-23	0.09953007644642753
1105	24-25	0.08617209803210812
1105	26-27	-6.99604508270113E-4
1105	28-29	0.06263884570715561
1105	30-31	0.04201686435899887
1105	32-33	0.026880693550928925
1105	34-35	-0.004345710685733195
1105	36-37	0.01740161435569121
1105	38-39	0.04844525477108874
1105	40-41	0.1106987678171123
1105	42-43	0.05292233359617171
1105	44-45	-0.022888108878468927
1105	46-47	-0.04049673584998459
1105	48-49	0.038915510512666174
1105	50-51	-0.09785641495515307
1105	52-53	0.007055862285547221
1105	54-55	0.10039138859634278
1105	56-57	0.08253037609493674
1105	58-59	-0.020240054694149023
1105	60-61	0.06120832737429538
1105	62-63	0.06512025594702209
1105	64-65	-0.036144647257252416
1105	66-67	0.015156271949528843
1105	68-69	0.03743205228874302
1105	70-71	0.009546906426258772
1105	72-73	0.09027085897049147
1105	74-75	0.05638902452044903
1105	76-77	-0.0588409254257769
1105	78-79	-0.0018828193767177481
1105	80-81	0.09994047140201445
1105	82-83	-0.04347346564361487
1105	84-85	0.052372056247641297
1105	86-87	0.02918957922447163
1105	88-89	0.09005556351845456
1105	90-91	-0.04675922814845279
1105	92-93	0.06663359246409328
1105	94-95	0.03808746856886103
1105	96-97	0.05198491761940005
1105	98-99	-0.09132239230085304
1105	100	0.14375224947094267
1106	1	-0.012455310576264367
1106	2	-0.023499518303562894
1106	3	-0.02774292135268297
1106	4	-0.08889403553013153
1106	5	-0.007514350715197793
1106	6	-0.08283241958704934
1106	7	-0.10266566324006732
1106	8	-0.0638541607985843
1106	9	-0.07790032436384564
1106	10-11	-0.0596784322383499
1106	12-13	0.027787146041227118
1106	14-15	-0.02573770116062235
1106	16-17	-0.08951443548472326
1106	18-19	-0.0440685325699377
1106	20-21	0.004106499724500168
1106	22-23	0.030937482133211347
1106	24-25	-0.14207441332289505
1106	26-27	-0.052299191765229125
1106	28-29	0.03032684612713865
1106	30-31	0.06699066968661782
1106	32-33	0.0013703407715368598
1106	34-35	-0.12613472984039475
1106	36-37	-0.14573831966318807
1106	38-39	-0.2543432499988185
1106	40-41	-0.17981852423307032
1106	42-43	-0.07708540406221687
1106	44-45	0.012716583192997177
1106	46-47	-0.08250290353845458
1106	48-49	-0.13102275343968728
1106	50-51	-0.2666849788917389
1106	52-53	-0.2100380316001349
1106	54-55	-0.04938957703851088
1106	56-57	-0.05020659214978451
1106	58-59	-0.09935788469443452
1106	60-61	-0.1187673588457443
1106	62-63	-0.18950209736065204
1106	64-65	-0.13532967948145114
1106	66-67	-0.20442764817381942
1106	68-69	-0.16523444167901147
1106	70-71	-0.1084643622087782
1106	72-73	-0.058647154530525825
1106	74-75	-0.10129442388927856
1106	76-77	-0.18102612824508668
1106	78-79	-0.03055583097803094
1106	80-81	0.004432909054088441
1106	82-83	-0.1512755835537547
1106	84-85	-0.008479001330250924
1106	86-87	-0.08115654979557263
1106	88-89	0.07974295565202993
1106	90-91	-0.0170718218739907
1106	92-93	0.07533234690561841
1106	94-95	-0.01309255059015868
1106	96-97	0.037472963583397245
1106	98-99	-0.08289306313078981
1106	100	-0.08558243345646588
1107	1	0.11023378021865682
1107	2	0.06577481686079878
1107	3	0.01042177478096562
1107	4	0.07473632318772161
1107	5	-0.03195906478446631
1107	6	0.036799081522097765
1107	7	0.011881983964940446
1107	8	-0.0688586609173214
1107	9	-0.01398865716113562
1107	10-11	0.031619266525034107
1107	12-13	-0.037332731765104654
1107	14-15	0.03995095071954324
1107	16-17	0.12152038167561585
1107	18-19	0.14126414414600674
1107	20-21	0.1842176457717244
1107	22-23	0.13273891834722917
1107	24-25	0.13027764866895808
1107	26-27	0.11620957699125256
1107	28-29	0.17141731327488685
1107	30-31	0.13060897951605455
1107	32-33	0.17818854688199082
1107	34-35	0.1577238626616122
1107	36-37	0.2672582510993493
1107	38-39	0.23878372460700348
1107	40-41	0.20036821479655487
1107	42-43	0.13641294436409623
1107	44-45	0.11493969891593991
1107	46-47	0.04902412692770497
1107	48-49	0.014781367515986688
1107	50-51	0.006367501071459003
1107	52-53	-0.011447208271079035
1107	54-55	-0.13407533773293068
1107	56-57	-0.04159840679787408
1107	58-59	-0.03617125650952602
1107	60-61	0.06589313224269233
1107	62-63	-0.049600573544765325
1107	64-65	-0.03190015880358743
1107	66-67	0.04891240708597877
1107	68-69	-3.1632905800194067E-4
1107	70-71	0.03209737099328436
1107	72-73	-0.09508253405935108
1107	74-75	-0.10670928531084911
1107	76-77	0.0027150770876431807
1107	78-79	-0.11226020773148804
1107	80-81	0.011122979595050708
1107	82-83	0.018109782896488014
1107	84-85	-0.07201891020932294
1107	86-87	-0.05622708485591943
1107	88-89	0.031439273632180686
1107	90-91	0.09847544929283458
1107	92-93	-0.13509407193101453
1107	94-95	-0.011929023211322942
1107	96-97	0.14752472452990872
1107	98-99	0.08351441486167488
1107	100	0.08542792205986416
1108	1	0.06919686808285519
1108	2	0.12082810981955916
1108	3	0.15908102158581272
1108	4	0.06623108131794453
1108	5	0.024544794338659415
1108	6	0.09449781760422837
1108	7	0.11837533267069489
1108	8	0.18714834795610358
1108	9	0.15301114741581046
1108	10-11	0.08557671990554638
1108	12-13	0.14251268313763177
1108	14-15	0.1414591232922362
1108	16-17	0.20633095229484866
1108	18-19	0.13415084956086076
1108	20-21	0.1942525230007277
1108	22-23	0.06815489463161839
1108	24-25	0.091130884029333
1108	26-27	0.20212177273957366
1108	28-29	0.20213189871284953
1108	30-31	0.14723402101934369
1108	32-33	0.13470954971722904
1108	34-35	0.2201680762911522
1108	36-37	0.06571207870729268
1108	38-39	0.2235582440125441
1108	40-41	0.18096269380609442
1108	42-43	0.24067017766868304
1108	44-45	0.2734003116893362
1108	46-47	0.17354396638509684
1108	48-49	0.23267559816468264
1108	50-51	0.09112843246800395
1108	52-53	0.07094094417433183
1108	54-55	0.22050681049995546
1108	56-57	0.16297374930657327
1108	58-59	0.18596900597449206
1108	60-61	-0.020022739741072826
1108	62-63	0.15164105387925986
1108	64-65	0.1509536420944002
1108	66-67	0.14259503956947128
1108	68-69	0.26045937992108037
1108	70-71	0.1119108729582905
1108	72-73	0.12691875467209712
1108	74-75	0.23819912058025494
1108	76-77	0.26016813216383383
1108	78-79	0.3227330215669255
1108	80-81	0.2591220629066555
1108	82-83	0.21036235176142526
1108	84-85	0.31470534786610216
1108	86-87	0.3682196477381652
1108	88-89	0.34963390293747665
1108	90-91	0.2923672977409737
1108	92-93	0.32131479567919286
1108	94-95	0.31882234065193416
1108	96-97	0.28660761909885935
1108	98-99	0.2789328451838671
1108	100	0.24551829236404643
1109	1	-0.014737034528799597
1109	2	-0.0012350985434501638
1109	3	-0.01834271791484099
1109	4	0.02458708840301682
1109	5	0.03964386113187146
1109	6	0.0995006344196625
1109	7	0.24900339834677965
1109	8	0.044977002512588626
1109	9	0.10358529872529232
1109	10-11	0.056485647487825474
1109	12-13	0.05988257041310163
1109	14-15	0.03722106282187099
1109	16-17	0.027800869398198813
1109	18-19	-0.09006602697861865
1109	20-21	-0.034290851473372186
1109	22-23	-9.724974786919915E-4
1109	24-25	0.007926867774401103
1109	26-27	0.0130937034608678
1109	28-29	-0.045441587054170895
1109	30-31	-0.024444655852988717
1109	32-33	-0.04438938280332394
1109	34-35	-0.06480940098436605
1109	36-37	-0.08190906913437601
1109	38-39	-0.09569455183999764
1109	40-41	-0.06035081098721662
1109	42-43	-0.04930069688447247
1109	44-45	-0.013533971322189586
1109	46-47	-0.023887461346234318
1109	48-49	0.04094691396910122
1109	50-51	0.11173749624224882
1109	52-53	0.0072673759558696815
1109	54-55	-0.020938086029865133
1109	56-57	0.03149539827552417
1109	58-59	0.02922405252628124
1109	60-61	0.06562612836479076
1109	62-63	0.0350447564694889
1109	64-65	-0.1287789126462897
1109	66-67	-0.035562961751708144
1109	68-69	-0.04688601891592015
1109	70-71	-0.03691588722885797
1109	72-73	-0.03458326201358375
1109	74-75	-0.05956451399422491
1109	76-77	-0.05353345868793724
1109	78-79	-0.2316747597028268
1109	80-81	-0.11739440401861145
1109	82-83	-0.42650117262608944
1109	84-85	-0.20367592639166787
1109	86-87	-0.0038087338994969855
1109	88-89	-0.0018874664737538183
1109	90-91	-0.13246543958536705
1109	92-93	-0.23018070638335075
1109	94-95	-0.03784986407367796
1109	96-97	-0.002874314581625015
1109	98-99	0.050789063628421616
1109	100	0.04256847069418512
1110	1	0.11905848949962916
1110	2	0.12370783370236538
1110	3	0.04442239725276664
1110	4	0.06509450093476943
1110	5	-0.011992751400626389
1110	6	0.12294252201176192
1110	7	0.07277910324395975
1110	8	0.11122435484774229
1110	9	0.10489878689239163
1110	10-11	0.10486509761037865
1110	12-13	0.10404423696819265
1110	14-15	0.1399970661915404
1110	16-17	0.15610777722319824
1110	18-19	0.07954593437617064
1110	20-21	0.11398831747135318
1110	22-23	0.12556600733220336
1110	24-25	0.14674505153675454
1110	26-27	0.11190582246677394
1110	28-29	0.10540249268353818
1110	30-31	0.09138460835188766
1110	32-33	0.08204227978142598
1110	34-35	0.042990511565982104
1110	36-37	-0.015387739276718548
1110	38-39	0.1525029904575561
1110	40-41	0.06367711943615006
1110	42-43	0.12598151536387547
1110	44-45	0.08380702582697808
1110	46-47	0.029478559838800322
1110	48-49	-0.06402093863755454
1110	50-51	-0.005485801860174888
1110	52-53	0.0765577703951692
1110	54-55	-0.0382991777697157
1110	56-57	-0.049169465468530404
1110	58-59	0.03866498844674737
1110	60-61	-0.051144666613431866
1110	62-63	0.06799287083931205
1110	64-65	0.05229631590366779
1110	66-67	0.1252367387994866
1110	68-69	0.13848835252519365
1110	70-71	0.05253584158703717
1110	72-73	0.04111728825439087
1110	74-75	0.22170443110543658
1110	76-77	0.007745134465231729
1110	78-79	0.08448661326132623
1110	80-81	0.09482380796379886
1110	82-83	0.061709919485679166
1110	84-85	-0.010367190306432406
1110	86-87	0.04655053725113589
1110	88-89	0.09831897699871917
1110	90-91	0.126148769378851
1110	92-93	0.049400526717157334
1110	94-95	0.045668358322728864
1110	96-97	0.11359870527191873
1110	98-99	0.1233816005608972
1110	100	0.13906434786856892
1111	1	0.05223497717243575
1111	2	0.03153434082025797
1111	3	0.052508595330053254
1111	4	-0.007045987941900478
1111	5	0.06749425600089154
1111	6	-5.536964147410117E-4
1111	7	-0.07452484200264564
1111	8	-0.10767059308402338
1111	9	-0.029394678444582212
1111	10-11	-7.445847411631235E-4
1111	12-13	-0.11929265871697936
1111	14-15	-0.08072732203142863
1111	16-17	-0.0817845614135706
1111	18-19	-0.03563280790462642
1111	20-21	-0.03472117761287308
1111	22-23	-0.05072450532443895
1111	24-25	0.06238117517776942
1111	26-27	0.08818928318398633
1111	28-29	0.09066808064343945
1111	30-31	0.09473542136076674
1111	32-33	0.046954604280252
1111	34-35	0.11897266249575722
1111	36-37	0.03864105074981694
1111	38-39	0.00822294160951742
1111	40-41	0.07328474828770482
1111	42-43	0.013147504239299224
1111	44-45	-0.0355885207842519
1111	46-47	-0.027857113716628135
1111	48-49	0.08191931556667242
1111	50-51	0.1845232294216359
1111	52-53	0.11869901091105106
1111	54-55	0.1294273311440648
1111	56-57	0.10639871803856948
1111	58-59	0.05152846909206943
1111	60-61	0.06886691838387549
1111	62-63	-0.006645541159919333
1111	64-65	0.09216179648212375
1111	66-67	0.11166684502290991
1111	68-69	0.04832435274565938
1111	70-71	-0.08604084480957397
1111	72-73	0.06234888973667552
1111	74-75	-0.02266702202448556
1111	76-77	0.08710822976967592
1111	78-79	0.04244097258295909
1111	80-81	0.06981947694281843
1111	82-83	0.14160425186285863
1111	84-85	0.04179833179407666
1111	86-87	0.009761436220919961
1111	88-89	0.07725132730254103
1111	90-91	0.14768613552359966
1111	92-93	0.06606514592171919
1111	94-95	0.06878271539021341
1111	96-97	-0.06539139971915375
1111	98-99	0.023553986033071794
1111	100	0.04338710158976511
1112	1	-0.08594200062725577
1112	2	0.01811076113221688
1112	3	-0.11910559487383665
1112	4	0.07997988966420166
1112	5	0.0591183564429727
1112	6	0.18950927141185048
1112	7	0.00369756181451919
1112	8	0.13966993704005404
1112	9	0.15889604610285346
1112	10-11	-0.011924737942251795
1112	12-13	0.0555298409613556
1112	14-15	0.056073326013681424
1112	16-17	0.07321140180953023
1112	18-19	0.09904443164714394
1112	20-21	0.03640059456165545
1112	22-23	0.043182598715375775
1112	24-25	0.07917782573333909
1112	26-27	0.06916696403109768
1112	28-29	0.06479378450116968
1112	30-31	0.06297143825040763
1112	32-33	0.11548659254511762
1112	34-35	0.0765485337667755
1112	36-37	-0.002130008015242879
1112	38-39	0.12074221942915386
1112	40-41	0.210172565177146
1112	42-43	0.1623941100563897
1112	44-45	0.09198030822633285
1112	46-47	0.1713415713352191
1112	48-49	0.005236180945566105
1112	50-51	0.07008522046608334
1112	52-53	0.06342037508627385
1112	54-55	0.021750668134394857
1112	56-57	-0.1251967910225673
1112	58-59	-0.0908294358698285
1112	60-61	-0.10776568286212296
